Data from T2__Reflection__32__23-40-05-926.txt Node

Date: Tue Jun 01 23:40:05 CEST 2021
User: mabdelazizm
Spectrometer: FLMS18565
Trigger mode: 0
Integration Time (sec): 2.000000E0
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 12
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
738.242	87.35
738.551	88.08
738.861	87.97
739.17	88.43
739.479	87.55
739.789	87.6
740.098	88.91
740.407	89.61
740.716	91.89
741.025	91.46
741.334	92.66
741.643	93.58
741.952	94.95
742.261	95.77
742.57	92.31
742.879	89.7
743.188	90.79
743.497	90.3
743.805	89.46
744.114	87.27
744.422	87.79
744.731	86.04
745.04	85.33
745.348	87.5
745.656	87.42
745.965	86.9
746.273	87.64
746.581	85.32
746.889	83.91
747.198	86.87
747.506	89.03
747.814	86.58
748.122	82.94
748.43	82.19
748.738	81.08
749.046	81.83
749.353	80.27
749.661	79.3
749.969	79.73
750.277	80.56
750.584	81.53
750.892	80.6
751.199	80.69
751.507	80.28
751.814	84.28
752.122	87.98
752.429	88.28
752.736	87.26
753.044	84.83
753.351	84.77
753.658	84.02
753.965	83.11
754.272	85.16
754.579	87.77
754.886	89.2
755.193	88.33
755.5	87.1
755.807	88.86
756.114	87.54
756.42	89.44
756.727	89.45
757.034	92.25
757.34	91.09
757.647	89.89
757.953	90.46
758.26	87.63
758.566	85.47
758.872	86
759.179	85.6
759.485	84.18
759.791	81.29
760.097	83.45
760.403	84.54
760.709	85.52
761.015	85.98
761.321	88.52
761.627	87.62
761.933	87.34
762.239	86.26
762.545	84.28
762.851	83.17
763.156	89.87
763.462	85.81
763.767	81.85
764.073	84.93
764.378	84.43
764.684	84.82
764.989	88.17
765.295	86.18
765.6	85.35
765.905	88.56
766.21	91.04
766.515	89.3
766.821	88.59
767.126	87.53
767.431	89.44
767.736	91.18
768.041	92.33
768.345	93.04
768.65	94.88
768.955	95.63
769.26	98.08
769.564	97.96
769.869	101.38
770.174	103.31
770.478	106.87
770.783	102.63
771.087	109.23
771.391	126.67
771.696	122.41
772	126.58
772.304	129.47
772.608	127.48
772.913	141.42
773.217	149.26
773.521	149.28
773.825	152.64
774.129	161.1
774.433	163.66
774.736	164.6
775.04	172.56
775.344	172.82
775.648	167.78
775.951	167.66
776.255	158.15
776.559	153.01
776.862	151.26
777.166	158.47
777.469	148.52
777.772	147.98
778.076	151.96
778.379	152.31
778.682	152.63
778.985	142.19
779.289	141.87
779.592	140.8
779.895	136.98
780.198	132.06
780.501	120.68
780.804	119.33
781.106	120.39
781.409	118.33
781.712	121.72
782.015	119.75
782.317	132.65
782.62	123.17
782.923	116.65
783.225	112.55
783.527	109.7
783.83	123.82
784.132	125.09
784.435	131.31
784.737	127.15
785.039	130.46
785.341	137.48
785.643	142.9
785.945	133
786.248	140.39
786.55	138.09
786.851	140.11
787.153	147.06
787.455	144.04
787.757	159.69
788.059	192.48
788.36	179.82
788.662	181.28
788.964	186.44
789.265	172.41
789.567	162.11
789.868	148.26
790.17	161.51
790.471	169
790.772	182.92
791.074	208.12
791.375	175.89
791.676	152.58
791.977	132.51
792.278	133.38
792.579	146.08
792.88	130.84
793.181	127.58
793.482	126.01
793.783	116.41
794.083	117.2
794.384	109.89
794.685	99.67
794.986	92.82
795.286	70.5
795.587	78.55
795.887	86.05
796.188	89
796.488	73.22
796.788	72.96
797.089	53.95
797.389	59.92
797.689	68.19
797.989	61.17
798.289	59.9
798.589	52.73
798.889	39.39
799.189	33.75
799.489	77.78
799.789	113.88
800.089	100.85
800.389	65.08
800.688	60.64
800.988	75.53
801.288	75.34
801.587	79.03
801.887	114.25
802.186	105.46
802.486	144.8
802.785	292.63
803.085	242.46
803.384	271.76
803.683	189.78
803.982	187.41
804.281	270.61
804.58	993.18
804.879	-600.97
805.178	1204.33
805.477	506.69
805.776	1131.34
806.075	300.74
806.374	347.7
806.673	414.86
806.971	567.82
807.27	378.91
807.569	396
807.867	1775
808.166	1243.07
808.464	399.82
808.763	376.62
809.061	331.97
809.359	331.78
809.658	426.04
809.956	335.19
810.254	336.38
810.552	269.86
810.85	276.84
811.148	314.07
811.446	258.03
811.744	230.28
812.042	240.01
812.34	228.38
812.638	217.96
812.935	176.54
813.233	164.94
813.531	202.06
813.828	185.24
814.126	181.53
814.423	182.3
814.721	194.24
815.018	167.43
815.316	155.98
815.613	135.72
815.91	182.89
816.207	275
816.504	237.78
816.802	213.46
817.099	286.87
817.396	217.4
817.693	165.31
817.99	169.58
818.286	153.47
818.583	131.1
818.88	212.24
819.177	216.96
819.473	171.59
819.77	163.13
820.067	221.38
820.363	307.87
820.66	338.88
820.956	322
821.252	314.96
821.549	228.86
821.845	238.43
822.141	215.23
822.437	234.37
822.734	232.99
823.03	244.04
823.326	210.34
823.622	157.7
823.918	214.55
824.213	223.81
824.509	190.88
824.805	238.93
825.101	255.43
825.397	264.53
825.692	364.11
825.988	331.4
826.283	233.69
826.579	194.53
826.874	227.1
827.17	244.61
827.465	229.94
827.76	218.63
828.056	226.66
828.351	226.14
828.646	206.82
828.941	215.49
829.236	196.05
829.531	204
829.826	199.14
830.121	162.03
830.416	213.98
830.711	239.01
831.006	289.48
831.3	222.86
831.595	200.87
831.89	183.1
832.184	165.2
832.479	165.24
832.773	188.43
833.068	148.3
833.362	176.74
833.656	202.98
833.951	346.43
834.245	360.84
834.539	558.77
834.833	417.61
835.127	-6230.88
835.421	-3721.55
835.715	-1145.22
836.009	-493.42
836.303	-274.58
836.597	-404.67
836.891	-1217.94
837.185	1237.11
837.478	-1040.7
837.772	1348.74
838.066	480.54
838.359	522.39
838.653	692.18
838.946	1533.25
839.24	622.94
839.533	2667.73
839.826	3963.57
840.119	-14969.44
840.413	9595
840.706	-6644.05
840.999	51308.33
841.292	789.57
841.585	665.05
841.878	276.78
842.171	242.3
842.464	187.67
842.757	191.69
843.049	158.35
843.342	187.59
843.635	214.13
843.927	326.7
844.22	592.59
844.513	2481.98
844.805	12217.86
845.098	2182.69
845.39	-237.23
845.682	-292.88
845.975	-489.52
846.267	18375
846.559	-825
846.851	257.86
847.143	248.65
847.435	152.26
847.727	206.16
848.019	207.74
848.311	-63.31
848.603	-29.12
848.895	-28.87
849.186	-49.79
849.478	-31.68
849.77	-15.23
850.061	2.63
850.353	-14.48
850.645	-37.38
850.936	-45.21
851.227	-31.33
851.519	-16.95
851.81	-3.66
852.101	-25.87
852.393	-11.22
852.684	-40.95
852.975	-38.55
853.266	-37.32
853.557	-31.17
853.848	-42.31
854.139	-35.54
854.43	-40.03
854.72	-24.55
855.011	-34.52
855.302	-30.26
855.593	-56.43
855.883	-97.23
856.174	-106.12
856.464	-80.83
856.755	-66.48
857.045	-87.27
857.336	-94.91
857.626	-78.04
857.916	-82.19
858.206	-52.5
858.497	-79.16
858.787	-142
859.077	-243.52
859.367	-1356.15
859.657	-1767.11
859.947	-643.79
860.237	-932.62
860.527	-682.14
860.816	-425
861.106	2975
861.396	7156.82
861.685	753.86
861.975	713.65
862.265	536.5
862.554	452.45
862.844	675.65
863.133	1124.45
863.422	1044.37
863.712	1039.35
864.001	777.73
864.29	1156.9
864.579	2834.18
864.868	3275
865.157	1854.1
865.446	992.14
865.735	1185.09
866.024	900.38
866.313	926.97
866.602	-2977.78
866.891	-2834.68
867.179	3128.85
867.468	1749.42
